,Sentence,encoded_label
15273,할머니는 내 마음도 모르고 계속 싫은 소리만 하셔.,2
15274,내가 달리는 운동을 너무 좋아해서 항상 마라톤 대회에 출전하고 있어!,5
15275,시월인데 그때 저는 설악산에 갈 거예요.,4
15276,노후준비를 잘 하고싶은데 어떻게해야 할지 모르겠어.,0
15277,학교에서 딸아이가 학력 평가 시험을 보았어. 오늘 성적이 나온다고 해서 초조해.,2
15278,"한 달 전에 주의를 줬는데, 또 그러네?",1
15279,지옥철 낑겨 죽을거 같은데 폰은 끝까지 하더라.,6
15280,친일파 정리가 안됐기때문에 이런일이 생긴다.,3
15281,그러게요.모든 댓글 감사합니다.,5
15282,가끔 연락하는 친구가 오늘 죽었다는 소식을 들었어.,0
15283,응. 괜찮았어.,0
15284,대인관계가 생각처럼 되지 않는데 후회되는 게 있어.,3
15285,곰팡이 제거제를 사용하면 훨씬 나아진다고 하니까 나 한번 구매해볼래.,1
15286,3년 넘게 사겼지.,4
15287,언제까지 나만 이렇게 열심히 해야 할까?,3
15288,이 사진은 언제 찍은 거예요?,4
15289,그래서 괜히 불안하고 무섭고..,2
15290,어머 어머 어머~ 신통해라.,4
15291,그건 또 어디서 배웠냐?,4
15292,저라도 도움이 되주고싶은데...,2
15293,회사에 김 부장은 은퇴 후에 세계일주를 할 거래. 난 아무 계획이 없는데 말이야.,0
15294,노인 우울증 판단을 받았지만 주변에 이야기 상대가 없어 슬퍼.,3
15295,그럴 줄 알았어...난 사위도 못 보고 죽네...,4
15296,"이번 동아리 축제에 노래자랑 대회가 있는데, 상품을 아주 많이 준대.",4
15297,룸메이트랑 오늘 또 싸웠어!,6
15298,열심히 했는데 성적이 안 올라 짜증 나.,1
15299,야! 너 왜 이렇게 늦게 다녀! ,1
15300, 저는 일반에 다니고있는 1학년 입니다.,2
15301,네가 퉁소 불고 난 치는 걸 500년 전에 배웠다는 걸 우리 할아버지가 아시면 기절하시겠지.,4
15302,괜찮기는. 병원에 입원해서 치료를 받고 있어. 술마시고 넘어지신거야.,3
15303,"아니요, 아직 못 갔어요. 오전에 회의가 많았어요.",4
15304,부패척결한다고 했던 사람이 오히려 부패를 먼저하네,1
15305,"그래서, 날더러 일부러 져달라는 얘긴가 지금? ",1
15306,내가 먹으려고 남긴 케이크를 누나가 다 먹을까 봐 걱정돼.,2
15307, 200일 사귀고있는 20대 초반 여자입니다,2
15308,어디 아퍼? ,4
15309,오늘까지 가해자들이 돈을 가지고 오라고 해서 어쩔 수 없이 내가 평소에 모아둔 돈을 주었어.,2
15310,권력과 돈만 있으면 안되는 일이 없었지,6
15311,아가리만 처벌려면 말빠꾸는 정신나간 년 힐러리가 대통령 되는 일은 없으니까 걱정들 마셔! 미국 대통령은 트럼프가 당선될 확율 100%니까,1
15312,누가봐도 아버지와딸인데??ㅋㅋㅋㅋㅋㅋㅋ,5
15313,아니 방 청소를 안 해! 아예 안 해!,1
15314,아내가 당뇨 위험군인데 자꾸 식후에 사탕을 먹어서 한심해.,0
15315,하지원 시크릿가든에 애착많은데 근라임이 떵물끼얹네,1
15316,친구 녀석이 요즘 등산 다녀서 살을 많이 뺐더라. 나도 건강해지려고 살 빼려는데 잘 안 돼.,0
15317,"아뇨. 조, 좋아해요. 어머니 말씀처럼 전 2인분 먹어도 돼요?",4
15318,우리 팀 동료 하나가 있는데 난 그 사람이 정말 너무 싫어.,1
15319,이정도면 컨셉이 아니라 진짜 멍청한더 같다 ㅋ,5
15320,체크 아웃하기 전에 온천 수영장 안 가실래요? 여기 물 좋다던데.,4
15321,"흐음? ……너가 무엇을 하고 싶은지는 잘 알았다. 하지만, 나는 튀는 짓도 피곤한 짓도 별로 하고 싶지 않다만……",4
15322,"언제까지 모델일 할 수 있을 거라고 생각해? 길어야 앞으로 4,5년이야. 그 다음엔?",1
15323,"오늘 헤어졌어. 아, 너무 슬퍼.",3
15324,이러는 국민연금을 왜 강제로 걷나.,1
15325,사랑의 모금은 반응이 어때요?,4
15326,본방도 안 보는데 추석땐 더 안 보죠ㅋㅋ,3
15327,정말.. 보자마자 너무하다. 나 오늘은 일수 못 찍어. 오늘은 좀 봐주라.,3
15328,요즘은 학교에 가기 정말 싫어!,3
15329,사람들은 자신의 이익을 위해 친구를 사귀는 것 같아. 우정이란 것은 존재하지 않을 거야.,3
15330,남궁민땜에이거본다,4
15331,다른 아기들도 토를 자주 하나요?,2
15332,어? 내가 그랬나?,0
15333,저기…! 그… 길거리에서 잠이 들 정도로 술 먹는 건 조금 조심 하시는게…,4
15334,이젠 다 늙었네. 자식도 떠났는데 나는 별로 이룬 것도 없어서 후회돼.,3
15335,코로나로 하반기 공채 채용을 하는 회사가 거의 없어. 어떻게 해야 하지.,0
15336,"여러 TV 프로그램 출연하면서, 생활을 즐기고 있어요. 지금은 중국과 한국 동시에 활동하고 있어서 왔다 갔다 하면서 열심히 하고 있어요.  ",4
15337,"몸, 괜찮은거야?",4
15338,고기 드실래요?,4
15339,주말에 쉬지도 못했는데 오늘은 같이 놀자.,5
15340,전 너무 무서워 죽겠어요,2
15341,아니. 내 기분만 나빠지는 것 같애.,4
15342,침착해. 네가 켕길 건 하나도 없는 상황이야.,4
15343,"아, 네. 그럼요.",4
15344,이번이 인원 충당을 하게 됐는데 부하 직원이 나를 만만하게 볼까봐 두려워.,2
15345,코로나 때문에 우리 가게가 너무 힘들어.,2
15346,현재 2타수무 정상아님.,6
15347,ㅋㅋㅋㅋ교통사고 더 심해지겠네,4
15348,코로나가 빨리 끝나서 친구들도 많이 만났으면 좋겠다.,5
15349,아내가 입원해서 가족들이 모였는데 아내가 신혼 초의 이야기를 자꾸 해.,0
15350,1박 2일 짧은 시간동안 뭘 하면서 보내야 덜 아쉬울까요 ㅠㅠ?,3
15351,오늘 친구랑 같이 가볼려고.	,4
15352,계속 돈을 냈어?,0
15353,예쁜긴한데 이리 난리 칠 정도는 아닌데 살짝 촌스럽게 이쁘다고 해야 하나~,4
15354,"술을 너무 좋아하셔서 평소에 너무 자주 드셔. 자주 드셔도 적당히만 드시면 되는데, 매번 술을 많이 드시고 다쳐오셔서 걱정이야.",2
15355,나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀왔어.	,4
15356,한심한 브라질리언,6
15357,이거 갖고 들어가.,4
15358,"우리가 처음 만난 날로부터, 오늘이 딱 백일!",4
15359,요즘 생활비가 매우 부족해서 자식들에게 손을 벌려야 할 것 같은데 너무 슬퍼.,3
15360,  후폭풍이올수있을까요?,2
15361,오늘 회식은 내가 쏘기로 했어.,5
15362,넥센 그들은 진저한 영웅이다,5
15363,그런 것 같아. 시끄럽고 소리가 너무 커. 무서워!,4
15364,아까 산책 가다가 엄청 놀랐어.,0
15365,나는 내 남자친구가 부끄러워. 외모도 직업도 다.,0
15366,유재석은 가식이 심하고 김국진이 훨씬 낫지,4
15367,어. 지금 너무 힘들어서 이직도 생각 중이야.,3
15368,"보면 뭐요! 남이사 누구랑 영화를 보러 가든, 쌈밥집엘 가든, 댁이 상관할 바가 아니잖아요! 가서 애나 보세요.",1
15369,남쪽으로 내려가서 바다나 섬으로 가보는게 어떨까요?,4
15370, 고등학교까지는 포항에서 다니다가 대학교를 경기도에서 다녔는데 다니는중에 울산으로 이사를했어요..,3
15371,그렇지만 일을 못해서 지적을 당했으니 열심히 해야겠지?,3
15372,"돌머리라는 거, 너도 알고, 너희 가족도 알고, 다들 알고 있는 사실인데, 열흘 후에 새삼 밝혀지는 게 그렇게 두렵니.",4
15373,에에? 뭘 쳐요? ,0
15374,얼른 입고 나와 보라니까.,4
15375,그… 그럴까?,4
15376,왜 갑자기 옛날 이야기를 꺼내고 그러십니까?,0
15377,엊그제부터 무릎이 계속 아파서 잠도 못 자고 일도 못 하고 있어서 너무 짜증 나.,1
15378,나는 가족에게서 버림받은 것 같아. 아무도 나를 인정하지 않아.,3
15379,방금 아빠한테 짜증을 냈어. 바로 후회가 되네.,3
15380,정말 감사드리고...,5
15381,"아, 동영상. 그걸 어떻게 찍었는지는 물어보셨나요?",4
15382,"아니, 아직 안 했어. 선물 오면 하려고.",5
15383,너도 시식 담당이야?,4
15384,나는 언제쯤 취직할 수 있을까?,3
15385,내가 어려서 의논상대가 못 된다고 생각하는 거예요? 나이가 그렇게 중요해요?,4
15386,이번 졸업식에 부모님이 와주시길 바랐지만 바빠서 못 오실 것 같아.,3
15387,오래 아프고 퇴원했는데 집에서 가족 식사 중 아내가 흘리는 눈물에 기쁘고 행복했어.,5
15388,엑.,0
15389,"야, 잠깐잠깐, 좀 진정해. 내가 편집자하고 결혼할 거거든?",4
15390,나는 나이가 많아서 입사에 불리할 것 같아 걱정돼.,2
15391,이젠 탄핵만으로 안되지 죄값읗 치러야한ㄷㄱㆍ,1
15392,그거 알아서 뭐하게요?,4
15393,현기차..내수용이랑.달라요...,1
15394,딸에게 치매 진단을 받았다는 사실을 숨기는 중이라 마음이 조마조마하네.,2
15395,어쩜 좋아! 가장 친한 친구가 내년에 결혼한대!,5
15396,그래서 헬스 끊었어 한번 시작해 보려고.	,4
15397,대체 1년 사이 무슨일이 있었던거임?,2
15398,요즘 직장 내에서 왕따시키는 사람들이 많다고 하더라.,1
15399,내가 쓸 건데 내 맘 대로지.,4
15400,안좋은건 다 일등이야,2
15401,응. 어려울 것 같애.,3
15402,어려도 성인이신데 그런 순 없지요~,4
15403,안 해봤겠냐! 이제 다 포기했어 식구들도!,6
15404,다행히 우리집까지는 들어오지 않았어. 나도 괜찮고.,2
15405,그냥 이 마음 단순히 생각났다 마는 그런 감정인거지?,0
15406,부모님에 반대도 좀 있고 그래서 잠시쉬었다가 올해 다시 시작했는데 어떤 선택이 맞는건지 잘 모르겠네요,2
15407,송윤아가 살린 드라마,0
15408,이기적이지. 결국 애보다 내가 창피할걸 먼저 걱정한 거잖아.,3
15409,오늘 짭새 몰려 있길래 구경 갔다 왔다?,4
15410,삼족이 아니라 구족 아니 대대손손 멸해야지..,1
15411,그니깐. 창문이 없어서 환기가 잘 안돼.,1
15412,자 봐. 니가 봐도 놀랍지 않냐? 역시 돈을 칠하니까 미운 오리새끼도 백로로 둔갑을 하긴 하는구나?,4
15413,걷고 뭐?,4
15414,대학졸업전 회사 3~4군대에서 스카웃해갑니다.,5
15415,언제나 간편하고 맛난음식 가르켜주셔 고맙습니다,5
15416,날두형이 호트트릭 하겠네,0
15417,노년기에 건강해도 돈이 없으니 소외된 느낌이다.,3
15418,술 마셨냐?,4
15419,지난 일 후회하기 시작하면 한도 끝도 없다. 마셔라!,3
15420,그래요? 검사는 어디서 해요?,4
15421,산책 좋을 것 같아 고마워.	,5
15422,노인정 사람들이 아파서 나만 못 갔던 등산 이야기를 하고 있더라. 너무 서운했어.,3
15423,고딩때 공부안해서 2년을잡고하면26에 대학교 1학년되는데 좀 오버인가여..?,2
15424,공유!!! 연기신!!!,5
15425,별짓 다해도 헬지폰은 샴송폰에 개발린다...,6
15426,우리라고 다르겠냐...? 아주 죽겠다,4
15427,월급은 오르지도 않는데 물가가 많이 올라서 생활비가 걱정이 많이 되네.,2
15428,제대로 싸움 한 번 한 적 없어서 더 황당해.,1
15429,인간관계는 무의미한 거 같아. 요즘 친구들이랑 연락도 뜸해지고 만날 사람도 없어.,2
15430,형님，살기가 피어오르는데요?!,0
15431,엘리베이터.,2
15432,대학 졸업은 했는데 취업이 안돼서 걱정이야. 자꾸 툴툴대게 돼.,1
15433,"그럼 저는 이만 가 볼게요~. 차 잘 마셨어요. 선배, 혹시 알게 되면 가르쳐 주시기예요~?",4
15434,메갈이 페미니스트라는 건 is가 이슬람이라고 하는 격,1
15435,"늦어서 오디션에 참가 못했다는 얘기, 나도 들었네.",4
15436,네에. 앉으세요.,4
15437,알았어. 먼저 푹 쉬고 그 다음에 여행 좀 다녀올게.,5
15438,머리끄댕이잡고 끌고와라,1
15439,어릴 적부터 매일 폭력에 시달려서 너무나 힘들었어.,3
15440,류스베이터와 용암의 4는 2년만에 보는 숫자 ㅎㅎ,0
15441,너의 말도 맞는 것 같아. 욕한다고 기분이 나아지진 않더라. 나는 신나는 음악을 들으면 기분이 좋아져.,1
15442,그거 참 개념있는 대답이네. 우리 앞으로 지내는 생활에 대한 전반적인 개념 정리를 이참에 한번 해볼까. ,4
15443,학교에서 왕따를 당하다 보니까 갈수록 약해지는 것 같아.,2
15444,"다치지는 않았고, 지금은 그냥 놀란 거 가라앉히고 일상으로 돌아왔어.",4
15445, 아 그리고 이 노트북들이 별루라면 추천 해주셔도 감사해용0,5
15446,나 서점이랑 좀 들렸다 가게요. 만날 친구도 있고.,4
15447,딸이 나에게 신장이식을 해주기로 결정했는데 부모가 되어서 면목이 없어.,3
15448,아 정말 더럽게 전화 안오네요.....................ㅋㅋㅋㅋㅋㅋㅋㅋ,2
15449,아들이 훔쳐 간 줄 알았던 오만 원이 재킷 안에 있어서 기뻐.,5
15450,아 정말 눈물이 나네요 ㅜㅜ,3
15451,나중에 터뜨릴려 그랬는데 기왕 아셨으니까 애기엄마 나오면 축하 좀 해주세요.,4
15452,알았어. 앞으로 안 사용하도록 할게.,4
15453,"어. 아까 말씀 드렸어. 말은 괜찮다고 하시는데, 좀 실망하신 거 같아.",3
15454,청소 문제 빼고는 다른 부분은 어느 정도 잘 맞아.	,4
15455,이영이 성군이 되눈 스토리라면 짠내도 감내해낼수 있음,4
15456,니가 살 건데 그럼 안 되지?,4
15457,무슨 소원 빌게?,4
15458,어.. 이제 지하철 타려고..,4
15459,그래 알았어. 참고할게. 보험에 가입하는 것도 좋을 것 같아. 비싸니까.,5
15460,맞아. 그 동안 고생 너무 많았는데 너무 기쁘다.,5
15461,미안해,3
15462, 국민들은 더 이상 너희가 우롱했던 그 아둔한 국민들이 아니다.,1
15463,그러는 넌 어떻게 된 일인데?,4
15464,그렇게 됐나. 우리 결혼한지가..,4
15465,"지금 밖이예요, 혹시 우리 어머니 회사로 간거 아닌가 해서. ",4
15466,이러다.. 범죄 구간끼리 코시하게 생겼네.. ㅠㅠ,6
15467,너랑 나랑 이야기가 안돼.,3
15468,눈이 자꾸 침침해서 병원에 가봤더니 백내장이래. 평균 나이보다 일찍 백내장이 왔다더라고.,3
15469,시원~하게 잘 보이더라구. 히...,4
15470, 감사합니다~^.~,5
15471, 구직활동 하면서 남는시간은 뭘로 활용해야 되지..,2
15472,youke는 유케 아닌가? 유커라니? 로마자표기법을 안따느는건가?,0
15473,처음 셌을 때 보다 많이 빠졌어.,3
15474,"암튼, 늙은 엄마 아빠를 꼭 이렇게 부려야겠니?",4
15475,가족들이 응원해준 덕분에 치료에 전념할 수 있어서 아주 기뻐.,5
15476,내 친구가 퇴직금을 사기당했대.,3
15477,"어…… 으, 응. 아마도……. 거의 대부분 빈다고나 할까……. ……아무 때나 상관없어. 난 항상 비어 있으니까.",0
15478,그게 뭐?,4
15479,내가 재빠르게 달려가서 해피를 안고 와서 아무일도 없었어. 다행이었어!,0
15480,"그래서, 넌 어쩔 건데. 그거, 정말로 그 녀석 때문에 하는 거냐?",4
15481,정말 도와주시면 감사드립니다!!!!,5
15482,이번에 회사에 입사했는데 사람들이 너무 불친절해.,1
15483, 그러니 저러든말든 집회나가서 퇴진구호 외치자,1
15484,"요전 일은, 미안해. 어머니께서 쫓아낸 거나 마찬가지니까……. 내가 조금 더 이야기를 잘 했더라면 좋았을 텐데.",3
15485,인간관계가 다 부질없다는 생각이 들어.,2
15486,"청소 좀 해줬음 좋겠는데, 안 해.",1
15487,조금은 무섭긴 하지만 그래도 나는 괜찮은데 친구가 많이 놀란 것 같아.,2
15488,종일 울고만 계셔.,3
15489,팀장! 자네 기사 봤나? 결혼 기사!,0
15490,승진 심사에서 내 학벌이 문제 되고 있어.,2
15491,밖에 비가 너무 많이 와서 집에 갇혀있었어.,2
15492,오늘부터 휴가 기간인데 휴가 기간 내내 비 소식이 있대.,1
15493,답답해. 프로젝트 기한 마감은 다가오고 일은 잘 안 풀리고 집 회사만 오가며 사는데 너무 숨 막혀.,3
15494,박 부장이 일부러 인사 결정권에서 나만 제외해서 화가 나.,1
15495,너무 나 싫어하지 마.,4
15496,이럴 줄 알았어.,1
15497,응. 앉아서 일을 하니까 허리가 너무 아프네.,2
15498,정말 내 생활이없는 회사 이직이답인가요 ㅠㅠ,3
15499,어릴 적부터 그림 그리는 걸 좋아했는데 성적에 맞춰 대학을 가다 보니 지금 내 전공은 내게 맞지 않고 내 길이 아닌 것 같아.,2
15500,프로그램 자체가없어져야할듯 시청률쓰레기 초딩중국용 예능,6
15501,선생님께서 나를 따로 부르셔서 친구들과 잘 지내고 있는지 물어보시는데 눈물이 났어.,3
15502,그래서 부패 정치인은 태극기로 잡아야 해요,1
15503,다행히 주변에 사람은 별로 없었어!,0
15504,아줌마들 왜 또 나와!!,1
15505, 천조국에서 헬조국 되는거 보는날 올지도 몰라요.,2
15506,번호도 많이 따이고 햇는대?지금은89...,0
15507,자식이 무슨 맨날 생각은? 쟤가 저러니까 안 되는 거야,6
15508,"아니, 그러면 임상실험의 의미가 없잖냐.",4
15509,아니 이상하잖아요. 뽀뽀하는 물고기면 뽀뽀를 해야죠.,0
15510,그러네.,4
15511,단 한 명 뽑는데 그게 내가 된거야.,5
15512,내 꿈과 엄마아빠가 원하는 게 달라서 가끔은 좀 혼란스러워.,2
15513,어제는 집사람과 좀 다투어서 지금 기분이 별로야.아무것도 만진 것이 없는데 우리 집에서 뭐만 없어지면 자꾸 나라고 뭐라해.,1
15514,네. 그런데 대본에 공연 팀 소개란이 빠져 있던데 리허설 끝나고 새로 하나 뽑아 주세요. 그리고 마이크가 좀 이상한 것 같아요.,4
15515,오늘 진짜 꿀잼 ㅋㅋㅋㅋㅋ히트다히트,5
15516,그 사람 얘긴 왜 해. 이젠 얼굴도 생각 안나는데..,3
15517,물은 너무 마음에 들어.,5
15518,"부진의 부진을 거듭해도,  배트를 들고 연습배팅에 여념이 없는 그 모습에도,  늘 힘이 됩니다.",5
15519,"약속하신 거예요! ……그럼, 저부터 갈게요~. 에잇.",4
15520,책 마지막 페이지만 읽고 다 읽은척 떠드는 양반일세,4
15521,어. 항상 그래. 너무 짜증나.,1
15522,요즘 자꾸 배가 나오고 외모가 자신이 없어. 내가 한심하게 느껴져.,0
15523,도망가고 싶어. 다른 층으로 가야되겠어.,6
15524,고민 얘기할 사람이 없어. 계약직은 나 하나뿐이야.,3
15525,지금 교도소도 군대보다 더 편하다는 사실~~~,0
15526,언니가 사슴벌레를 키우는데 나에게 사슴벌레를 좋아할 것을 강요해. 난 벌레가 너무 혐오스러운데.,0
15527,정말 매일매일 그만두고 싶은 마음이 계속 생겨.,1
15528,난 정말 행운아인가 봐!,5
15529,요즘 다들 왜 그러는 거야? 이해가 안 돼.,1
15530,우주인이라하면 그여자가 생각나네 ㅋㅋ,4
15531,내 친구들이 서로 싸웠는데 중간에서 어떻게 해야 할지 모르겠어.,2
15532,방을 항상 어지르고 치우질 않아.,1
15533,나 요즘 주식을 시작했는데 손해만 보고있어.,3
15534,난 계속 놀고 싶은데 학원을 가야 하는 게 괴로워.,3
15535,누군가 싸우는 지 사람들이 많아.,4
15536,뭐~가 '나도 사실은 좋아하는 것 같아'야? 썰렁해!,1
15537, 챔피언답습니다!,5
15538,나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀왔어. ,4
15539,큰 거 한 장.,4
15540,넘치지도 모자라지도 않게 도깨비 케스팅 정말~ 잘 하신듯^^대박,5
15541,한치의 반성의 기미조차 없네. 감옥이 편합갑다.,6
15542,그새끼는 욕을 들어도 싸. 걔가 나한테 하는 걸 너도 좀 봐야되는데.,1
15543,해피 목줄이 끊어졌어.,0
15544,와. 짜장면에 벌레가 나왔다.,6
15545,네. 그러죠 뭐.,4
15546,이 물건들 버리시는 거에요?,4
15547,시간을 조금 앞당길 수 있을까요?,4
15548,새로운 업무를 받았는데 안 해본 일이라 어떻게 해야 할지 모르겠어.,2
15549,원래 다 이런건가요?,2
15550,아내가 가족들 건강에 신경 쓰고 간섭하는 게 좀 지쳐.,2
15551,니 잘못이 아니었다. 다 이 할애비 업본걸.,3
15552,네? 아직도 원고가 덜 들어왔다고요? 출판 일정을 어떻게 맞추려고 그래요?,0
15553,양키 고 홈,1
15554,물이 어디로 흐르는지 알 수가 없습니다. ,4
15555,엄마가 지금 내 방에 들어가서 문을 잠갔어. 일기장에 엄마 아빠가 싸운다는 내용을 적었는데 그걸 보시면 어떡하지? ,2
15556,점심은?,4
15557,그런데 왜 아니라고 딱 부러지게 말 못해?,4
15558,새로 급여업무를 담당하게 됐는데 특별히 힘들다고 들었어. 내가 잘 해낼 수 있을지 두려워.,2
15559, 저런 파렴치들이 있어 많다,1
15560,장 수술을 해서 실수로 가족들 앞에서 방귀를 뀌었어. 너무 부끄러워.,0
15561,그렇네. 한결 낫네.,4
15562,너무 스트레스 받아서 밥도 넘어가지 않아.,3
15563," 마치 좌파 애들이 힘껏 변명하는, 사회주의 자체는 좋은 의도에서 나왔다고 하는 것과 같이.",6
15564,내가 왜 주식투자를 했을까? 절대로 하지 말았어야 했는데.,3
15565,"내가 이번에 쓰러져보니까, 정신이 번쩍 들어서 그래. 난, 백년만년 살 줄 알았는데, 나이는 어찌해도 안되나보다.",4
15566,그런 영상도 있어? 나 보고 싶다.,1
15567,나를 계속 때려왔던 그 친구가 전학을 가서 다시 볼 일 없을 거야.,5
15568,술 드시고 오실 때마다 가족끼리 모여서 의논도 해보고 아빠랑 얘기도 해봤지. 하지만 변하는 건 하나도 없어!,4
15569,안경쓰면 원래 안되지않음??,3
15570,업무가 나에게 맞는 것 같아.,5
15571,제 입장 돼보세요. 자매님,4
15572,밥 먹으러 갑시다. 뜨신 밥 먹어야 때도 잘 밀립니다. ,4
15573,내가 10킬로미터 마라톤 대회에 출전했는데 예전의 내 기록을 훨씬 갱신했어!,5
15574,그런 거 같다. 양심 없는 사람들이 너무 많아.,1
15575,잘됐네요.,4
15576,좀 아픈 것처럼 말해라!,1
15577,잘 있어요. 그리고 멍멍이 일이 그렇게 미안하면.. 와플도 하나 사주시면 안돼요?,3
15578,약속 있을 때마다 그러는 것 같아. 이제는 나도 지친다.,1
15579,"하하, 그런가요? 그럴지도 모르겠네요.",4
15580,아니 왜 사람 말을 못 믿어? 농구하러 가자는데도 안하고 나 진짜 공부하고 있었다고!   ,1
15581,전 회사랑 다르게 이 회사는 집과 가까운 편이야. 느긋하게 출근할 수 있을 것 같아.,5
15582,그래. 니가 나를 위해서 노래와 영화를 찾아준다니까 너무 고마워.,3
15583,무기력증 때문에 더 힘들고 지치는 것 같아.,3
15584,대표라던데..,4
15585,아침에 약국에서 진통제를 사 먹었더니 조금 괜찮아졌어요. 지금은 참을 만해요.,4
15586,그럼 일단 다른 방들을 돌아다녀볼까요?,4
15587,작은 아들 사업이 어렵다는 이야기를 들었는데 다시 괜찮아졌다는 소식을 들으니 정말 다행이야.,5
15588,어떻게 알았어!,0
15589,안 터진다고. 그리고…… 현지 집합은 왠지 싱겁고…….,4
15590,응. 그래야될 거 같애.,4
15591, 저 카톡까지 차단함;;,2
15592,어제는 엄청 놀라서 잠도 못 잤는데 오늘은 괜찮아졌어.,0
15593,하루종일 하품이네!,4
15594,삼성은 다음 핸드폰 한번더 터지면...핸드폰시장에서 완전 철수해얘겠네...쯔쯔,6
15595,수능이 얼마 남지 않았는데 점점 지치려고 해. 수험생활이 빨리 끝났으면 좋겠어.,0
15596,"룸메했는데, 생활하는 거랑 같이 사는 거랑 하다보니까 많이 지치더라고.",1
15597,요즘 들어 병원에 가봐야겠다는 생각이 드네.,1
15598,아침에 일어났더니 다리가 내 뜻대로 움직이지 않아서 화가 나.,1
15599,"연락은 해봤는데, 아직도 안오고, 연락도 잘 안받아.",4
15600,노트북을 가지고 지금 하고 있는 만화 작업을 할 거야.,5
15601,가해자 부모님이 미안하다며 용서를 비셨어.,0
15602,어제 큰형이 세상을 떠났다는 전화를 받게 되어서 너무 슬퍼.,3
15603,처음 구매했을 때보다 많이 빠졌어.,3
15604,얼마 전에 있던 폭행사건이 내 친한 친구가 했다는 일에 나는 너무 놀랐어.,0
15605,사주지마 해외에서 사와,6
15606,"야.. 토요일, 딸 생일이거든. 너, ..관두자.. 끊어.. ",1
15607,오늘 내 친구들이 나를 따돌렸어.,3
15608,몸이 아프니 아무것도 할 수 없고 쓸모없는 사람이라는 생각에 가족들에게 짐만 되는 것 같아.,0
15609,수 있으면 좋겠다. 생각만 해도 좋아.,5
15610,아씨.. 입맛도 없다.,4
15611,아무것도 먹고 싶지 않아.,3
15612,조선시대같았으면 껍데기 벗겼다. 감사히 생각해라.,1
15613,상황 봐서 정 안 되면 손해를 보더라도 팔아야겠지.,3
15614,약속이 있어서 친구 기다리고 있는데 아직 안왔어!,1
15615,그 사람이 그렇게 중요한가요? 예전에 음악쪽 일 하시는 분이 말하길 저희 밴드의 드러머는 마치 억지로 구겨 신은 신발 같다고 했어요.,4
15616,다들 내 질환에 대해 이제 그런가 보다 하는 느낌이야.,0
15617,학교에서 애들이 나랑 안 놀아.,2
15618,아니야. 괜찮아. 내가 미안해...,4
15619,걔 진짜 청소 더럽게 안해 진짜.,1
15620,어제 봤는데 정말 재미있었어요.,4
15621,504호 환자분 맞죠?,4
15622,그래. 장례 치르고 왔어.,3
15623,이리 와봐.,4
15624,난해하다......,2
15625,누가 화장실에 토를 하고 안치웠어.,6
15626,너가 추천한 곳이니까 믿고 가서 먹으면 좋겠어.,4
15627,"네, 그렇죠. 근데 이게요- 상황이 조금 애매~해서!",4
15628,대학교 수시에 떨어졌어.,3
15629,딱 한 명 뽑았어. 그게 내가 된 거지.,5
15630,제가 그사람 번호랑 카톡삭제후다시 입력하면 카톡에 안뜨나염?1,2
15631,컨디션 조절 해봐야지. 근데 퇴근은 하기 힘들 거 같애.,3
15632,"ㅇㅇ추격전이 힘들면 이제 무한도전에 안 나오면 되잖아, 이 포주나야",6
15633,요즘 취업 문화가 참 부끄러워지는 게 어딘가 취업이 되면 집안 사정에 따라서 호불호가 나뉜다고 하더라.,0
15634,어머니가 급성 백혈병으로 떠나셨는데 나도 이 병에 걸리게 되어서 너무 슬퍼.,3
15635,그래도 너한테 얘기할 수 있어 다행이다.,4
15636,나를 돈으로만 보는 자식들 때문에라도 건강해지고 싶은데 병이 잘 낫지 않아.,2
15637, 이럴때 기회를 걷어 차고 고가 정책이라니.....,0
15638,"어휴, 울지 마요.",4
15639,아 왜 재밌잖아요.,4
15640,내가 췌장암 말기판정을 받았는데 가슴 아프게도 자식들은 수술비를 지원해주지 않아. 가족에게 버려진 기분이야.,3
15641,아시아나:나 지금 떨고있니?,4
15642,그래서 궁금해서 구경 갔다가 더럽고 치사해서 그냥 왔어!,4
15643,남자 친구가 갑자기 결혼 얘기를 했어. 너무 혼란스러워.,2
15644,이모까지 그렇게 말하면 안 되죠!,1
15645,군인 소환하네 건드리지 마라,1
15646,근데 아직도 안나오잖아.,1
15647,주식을 추천해준 사람이 전자종목을 구입하라고 해서 전자 종목을 샀어.,3
15648,알았어! 갈게. 가면 되잖아!,0
15649,그러게.. 언니 우리 뷔페는 안 되겠다 그지? ,4
15650,난 돈 버느라 바빠서 돈 쓸 시간도 없는데 마누라는 돈 쓰기 바쁘니 화가 나네.,2
15651,그냥차례빨리끝내고자고싶다..,3
15652,"날씨는 괜찮았는데, 근데 갑자기 동네에 경찰들이 막 몰려와가지고.",4
15653,학생들과의 폭력도 그렇고 학교 생활이 재미가 없어.,3
15654,나는 성격이 활발하지 못해서 어려서부터 친구 하나 없이 지내왔어. 너무 외롭고 슬퍼.,3
15655,그런 거 잘 안 먹습니다,4
15656,왔어요?,4
15657,응. 내가 원래 갖고 싶었던 거라 너무 마음에 들어.,5
15658,어릴적 나의 작품과 유사함.,5
